stop_id;stop_code;stop_name;stop_lat;stop_lon;location_type;parent_station;wheelchair_boarding
11399;RENAN1;Ernest Renan;49.3983285484;1.0731568292;0;RENAN;1
RENOI;;Collège Jean Renoir;49.3607055067;1.0128297516;1;;
11407;RENOI0;Collège Jean Renoir;49.3609101747;1.0129560104;0;RENOI;1
11408;RENOI1;Collège Jean Renoir;49.3605008387;1.0127034928;0;RENOI;1
REPAI;;Clos Repainville;49.43369120115;1.1327104489;1;;
11409;REPAI0;Clos Repainville;49.4336816688;1.1326555729;0;REPAI;
11410;REPAI1;Clos Repainville;49.4337007335;1.1327653249;0;REPAI;
REPUB;;République;49.43919719065;1.0969549104;1;;
11411;REPUB1;République;49.4390385208;1.0974684827;0;REPUB;1
11412;REPUB2;République;49.4392431644;1.0964027339;0;REPUB;1
11460;RREPU0;République;49.4396721037;1.0970536309;0;REPUB;1
11461;RREPU1;République;49.4388349737;1.0968947941;0;REPUB;1
REPUQ;;République - quais;49.43735671975;1.09554607095;1;;
12071;REPUQ0;République - quais;49.4371618917;1.095819425;0;REPUQ;1
11413;REPUQ1;République - quais;49.4375515478;1.0952727169;0;REPUQ;1
RESER;;Réservoir;49.44818758545;1.11209612665;1;;
11414;RESER0;Réservoir;49.4481180267;1.1121025263;0;RESER;1
11415;RESER1;Réservoir;49.4482571442;1.112089727;0;RESER;1
REUDE;;Eude;49.46518470035;1.05528488535;1;;
11416;REUDE0;Eude;49.465099012;1.0552525707;0;REUDE;
11417;REUDE1;Eude;49.4652703887;1.0553172;0;REUDE;
REY;;Institution Rey;49.4773313974;1.12777845635;1;;
12583;REY0;Institution Rey;49.4773189657;1.1276585466;0;REY;1
12584;REY1;Institution Rey;49.4773438291;1.1278983661;0;REY;1
RIBOU;;Mont-Riboudet;49.44887810334;1.06476101762;1;;
11424;RIBOU1;Mont-Riboudet;49.4488440749;1.0651118569;0;RIBOU;1
11425;RIBOU2;Mont-Riboudet;49.4490252686;1.064404613;0;RIBOU;1
11422;RIBOU3;Mont-Riboudet;49.4487539697;1.0650865355;0;RIBOU;1
11423;RIBOU4;Mont-Riboudet;49.449106247;1.0644163808;0;RIBOU;1
12866;RIBOU5;Mont-Riboudet;49.4486609565;1.0647857019;0;RIBOU;
RICAR;;Ricarville;49.4511809712;1.09842863665;1;;
11426;RICAR0;Ricarville;49.4507376621;1.0985633733;0;RICAR;1
11427;RICAR1;Ricarville;49.4516242803;1.0982939;0;RICAR;1
11428;RIDEL1;Ridel;49.451660484;1.0740816194;0;;
RIMBA;;Rimbaud;49.34212908145;1.02210334585;1;;
12147;RIMBA0;Rimbaud;49.3421319192;1.0219520148;0;RIMBA;
12146;RIMBA1;Rimbaud;49.3421262437;1.0222546769;0;RIMBA;
RISNE;;Route d'Isneauville;49.48793938325;1.1636793779;1;;
12067;RISNE0;Route d'Isneauville;49.4879029726;1.1637457127;0;RISNE;
12068;RISNE1;Route d'Isneauville;49.4879757939;1.1636130431;0;RISNE;
RIVES;;Rives du Cailly;49.48398312685;1.04206607865;1;;
13321;RIVES1;Rives du Cailly;49.4836887051;1.0420463795;0;RIVES;
13307;RIVES2;Rives du Cailly;49.4842775486;1.0420857778;0;RIVES;
RMONT;;Route de Montville;49.53048231275;1.05156537745;1;;
11435;RMONT0;Route de Montville;49.5302856724;1.0513417358;0;RMONT;
11436;RMONT1;Route de Montville;49.5306789531;1.0517890191;0;RMONT;
ROBIM;;Bimare;49.46405304185;1.1732254756;1;;
13178;ROBIM1;Bimare;49.4640875853;1.1731977706;0;ROBIM;
13179;ROBIM2;Bimare;49.4640184984;1.1732531806;0;ROBIM;
10985;ROBRI;Mont Briseuil;49.4655293076;1.1748147152;0;;
ROCHA;;Vieux Château;49.4696533162;1.180601096;1;;
13174;ROCHA1;Vieux Château;49.4696720631;1.1805653497;0;ROCHA;
13175;ROCHA2;Vieux Château;49.4696345693;1.1806368423;0;ROCHA;
ROGER;;Fossé Roger;49.3994700216;1.1146430767;1;;
12748;ROGER0;Fossé Roger;49.3991116057;1.1146260241;0;ROGER;
12751;ROGER1;Fossé Roger;49.3998284375;1.1146601293;0;ROGER;
ROLLA;;Romain Rolland;49.45100015775;1.1297474103;1;;
11439;ROLLA0;Romain Rolland;49.4510009167;1.1298231806;0;ROLLA;
11440;ROLLA1;Romain Rolland;49.4509993988;1.12967164;0;ROLLA;
11441;ROMAI1;Eglise Saint-Romain;49.44967659;1.0958469229;0;;
RONCE;;Plaine de la Ronce;49.491572722625;1.1437228624;1;;
13128;RONCE1;Plaine de la Ronce;49.4912526194;1.1434883451;0;RONCE;1
13129;RONCE2;Plaine de la Ronce;49.4913327361;1.1438683011;0;RONCE;1
13145;RONCE3;Plaine de la Ronce;49.4918078615;1.1437684486;0;RONCE;
13146;RONCE4;Plaine de la Ronce;49.4918976735;1.1437663548;0;RONCE;
ROOSE;;Roosevelt;49.40716875585;1.03997250495;1;;
13006;ROOSE1;Roosevelt;49.406944953;1.0400470071;0;ROOSE;
13007;ROOSE2;Roosevelt;49.4073925587;1.0398980028;0;ROOSE;
12486;ROSIE0;Les Rosiers;49.4698065483;1.1638002162;0;;
ROSTA;;Jean Rostand;49.41189175905;1.08082373675;1;;
11444;ROSTA0;Jean Rostand;49.4117786968;1.0807507759;0;ROSTA;
11445;ROSTA1;Jean Rostand;49.4120048213;1.0808966976;0;ROSTA;
ROUGE;;Rouges Terres;49.4805281526;1.13100896345;1;;
11446;ROUGE0;Rouges Terres;49.4804500887;1.1308384572;0;ROUGE;
11447;ROUGE1;Rouges Terres;49.4806062165;1.1311794697;0;ROUGE;
ROULE;;Bois du Roule;49.4422371428;1.16807557985;1;;
11448;ROULE0;Bois du Roule;49.4421982618;1.1682349049;0;ROULE;
11449;ROULE1;Bois du Roule;49.4422760238;1.1679162548;0;ROULE;
ROUSS;;Collège Rousseau;49.441972366975;1.172101315575;1;;
11450;ROUSS1;Collège Rousseau;49.4421099971;1.1721083043;0;ROUSS;1
11451;ROUSS2;Collège Rousseau;49.4422135428;1.1719001533;0;ROUSS;1
12296;ROUSS3;Collège Rousseau;49.4417221864;1.1719517966;0;ROUSS;
12974;ROUSS4;Collège Rousseau;49.4418437416;1.1724450081;0;ROUSS;
ROUVR;;Rouvray;49.35425143075;1.0053296629;1;;
11452;ROUVR0;Rouvray;49.3540409116;1.004980098;0;ROUVR;1
11453;ROUVR1;Rouvray;49.3544619499;1.0056792278;0;ROUVR;1
RPRAI;;Rue des Prairies;49.4650604101;1.1471220728;1;;
11456;RPRAI0;Rue des Prairies;49.4650396997;1.1471854408;0;RPRAI;
11457;RPRAI1;Rue des Prairies;49.4650811205;1.1470587048;0;RPRAI;
RRENA;;Rue de la Renardière;49.46231167025;1.0958026009;1;;
11458;RRENA0;Rue de la Renardière;49.462043031;1.0954507584;0;RRENA;1
11459;RRENA1;Rue de la Renardière;49.4625803095;1.0961544434;0;RRENA;
RRIOT;;Riot;49.408853626;1.0949695405;1;;
11462;RRIOT0;Riot;49.4087015734;1.0950351819;0;RRIOT;1
11463;RRIOT1;Riot;49.4090056786;1.0949038991;0;RRIOT;1
RSEIN;;Rives de Seine;49.4253755893;1.1134379812;1;;
11464;RSEIN0;Rives de Seine;49.4251602374;1.1134637814;0;RSEIN;
11465;RSEIN1;Rives de Seine;49.4255909412;1.113412181;0;RSEIN;
RTBAC;;Route du Bac;49.35006856755;0.93280790895;1;;
11466;RTBAC0;Route du Bac;49.350135933;0.9328060662;0;RTBAC;1
11467;RTBAC1;Route du Bac;49.3500012021;0.9328097517;0;RTBAC;1
RTHIE;;Rue Thiers;49.408444862;1.1456535369;1;;
12153;RTHIE0;Rue Thiers;49.4084123357;1.1455441471;0;RTHIE;1
12154;RTHIE1;Rue Thiers;49.4084773883;1.1457629267;0;RTHIE;1
RUEFM;;François Mitterrand;49.4028743727;1.1244651792;1;;
11454;RUEFM0;François Mitterrand;49.4028644898;1.124375929;0;RUEFM;
11455;RUEFM1;François Mitterrand;49.4028842556;1.1245544294;0;RUEFM;
RUVAT;;Rue de la Vatine;49.46903945345;1.09756851435;1;;
13249;RUVAT1;Rue de la Vatine;49.4690038355;1.0977085149;0;RUVAT;
13248;RUVAT2;Rue de la Vatine;49.4690750714;1.0974285138;0;RUVAT;
RVALL;;Rue du Vallon;49.45500414345;1.11299898005;1;;
11474;RVALL0;Rue du Vallon;49.4549693505;1.1126690724;0;RVALL;
11475;RVALL1;Rue du Vallon;49.4550389364;1.1133288877;0;RVALL;
11477;RVATI1;Rue des Vatines;49.4363539673;1.2149709661;0;;
RVERD;;Rue de Verdun;49.4751135992;1.1249809737;1;;
13165;RVERD1;Rue de Verdun;49.4752324918;1.1247437944;0;RVERD;
13166;RVERD2;Rue de Verdun;49.4749947066;1.125218153;0;RVERD;
SAARG;;Argilier;49.26603476545;1.05626752335;1;;
32684;SAARG1;Argilier;49.266002666;1.0562065364;0;SAARG;
33216;SAARG2;Argilier;49.2660668649;1.0563285103;0;SAARG;
35132;SABAS2;Bas Fourneaux;49.3007541053;1.0022227828;0;;
SABAU;;Baudelaire;49.26419112075;1.0607550374;1;;
32685;SABAU1;Baudelaire;49.2641456219;1.0607012474;0;SABAU;
33215;SABAU2;Baudelaire;49.2642366196;1.0608088274;0;SABAU;
32630;SABOS1;Bosc Tard;49.263391476;1.0573836704;0;;
39976;SABOU;Bouteille de Bois;49.2912448296;1.049711769;0;;
SABRE;;Bréant;49.2652108032;1.0539951182;1;;
33213;SABRE1;Bréant;49.2651420371;1.0538663979;0;SABRE;
32687;SABRE2;Bréant;49.2652795693;1.0541238385;0;SABRE;
SACER;;Cerisiers;49.3035023421;1.02990021765;1;;
31081;SACER1;Cerisiers;49.3035278705;1.0297690344;0;SACER;
31082;SACER2;Cerisiers;49.3034768137;1.0300314009;0;SACER;
SACHA;;Sacha Guitry;49.3427915781;0.97308465175;1;;
11478;SACHA0;Sacha Guitry;49.3428154844;0.9728158705;0;SACHA;1
11479;SACHA1;Sacha Guitry;49.3427676718;0.973353433;0;SACHA;1
SACIT;;Cité Blin;49.30043356225;1.01958427295;1;;
31111;SACIT1;Cité Blin;49.3004491179;1.0193640403;0;SACIT;
31112;SACIT2;Cité Blin;49.3004180066;1.0198045056;0;SACIT;
SACVT;;Couvent;49.29767522385;1.0290523689;1;;
38291;SACVT1;Couvent;49.2977238811;1.0289824362;0;SACVT;
38292;SACVT2;Couvent;49.2976265666;1.0291223016;0;SACVT;
SADAK;;Sadako Sasaki;49.42566554975;1.05863395695;1;;
13271;SADAK1;Sadako Sasaki;49.4257351842;1.0585289222;0;SADAK;
13278;SADAK2;Sadako Sasaki;49.4255959153;1.0587389917;0;SADAK;
SADEN;;Denfert-Rochereau;49.3007623804;1.01353037035;1;;
31121;SADEN1;Denfert-Rochereau;49.3007727247;1.0136537614;0;SADEN;
31122;SADEN2;Denfert-Rochereau;49.3007520361;1.0134069793;0;SADEN;
SADOC;;Docteur Villers;49.3045790432;1.0405424621;1;;
31051;SADOC1;Docteur Villers;49.30459523;1.0403771657;0;SADOC;
31052;SADOC2;Docteur Villers;49.3045628564;1.0407077585;0;SADOC;
SAECL;;Ecluses;49.2982468935;1.0337022071;1;;
38281;SAECL1;Ecluses;49.2982869432;1.0336668439;0;SAECL;
38282;SAECL2;Ecluses;49.2982068438;1.0337375703;0;SAECL;
39112;SAECO;Ecole Camus;49.2775775204;1.0387925839;0;;
SAECU;;Ecuyère;49.2964081616;1.01630778615;1;;
38302;SAECU1;Ecuyère;49.2964783623;1.016154858;0;SAECU;
38301;SAECU2;Ecuyère;49.2963379609;1.0164607143;0;SAECU;
SAEGL;;Eglantiers;49.3025732132;1.0328711156;1;;
31071;SAEGL1;Eglantiers;49.3025755986;1.0330908974;0;SAEGL;
31072;SAEGL2;Eglantiers;49.3025708278;1.0326513338;0;SAEGL;
SAESP;;Espace des Foudriots;49.30241190385;1.01359780545;1;;
35101;SAESP1;Espace des Foudriots;49.3023675485;1.0132417037;0;SAESP;
35102;SAESP2;Espace des Foudriots;49.3024562592;1.0139539072;0;SAESP;
SAGAL;;Galbois;49.27389669085;1.04658943475;1;;
32678;SAGAL1;Galbois;49.2739227545;1.0465063859;0;SAGAL;
32679;SAGAL2;Galbois;49.2738706272;1.0466724836;0;SAGAL;
SAGAN;;Gantois;49.29915427595;1.0143686659;1;;
36121;SAGAN1;Gantois;49.2991533687;1.0142862535;0;SAGAN;
37122;SAGAN2;Gantois;49.2991551832;1.0144510783;0;SAGAN;
SAGAR;;Gare de Saint-Aubin;49.3024178843;1.01006642835;1;;
31131;SAGAR1;Gare de Saint-Aubin;49.3024675921;1.010092625;0;SAGAR;
31132;SAGAR2;Gare de Saint-Aubin;49.3023681765;1.0100402317;0;SAGAR;
SAGEM;;Sagem;49.3729961291;1.11546446515;1;;
11480;SAGEM0;Sagem;49.3737604771;1.1150885401;0;SAGEM;
11481;SAGEM1;Sagem;49.3722317811;1.1158403902;0;SAGEM;
32668;SAGRI1;Le Griolet;49.280520792;1.0476042981;0;;
SAGUE;;Guerbette;49.2983246795;1.02639794565;1;;
32051;SAGUE1;Guerbette;49.2982971321;1.0263436921;0;SAGUE;
32052;SAGUE2;Guerbette;49.2983522269;1.0264521992;0;SAGUE;
32671;SAHAL1;La Haline;49.2751566729;1.0501283319;0;;
11314;SAHAM;Hameau d'Incarville;49.3706113145;1.1505355585;0;;
32665;SAHAU1;Les Hauts Vents;49.2832265236;1.0460393199;0;;
SAHAZ;;Le Hazet;49.29918918125;1.0402387907;1;;
38271;SAHAZ1;Le Hazet;49.2992384379;1.0402238085;0;SAHAZ;
38272;SAHAZ2;Le Hazet;49.2991399246;1.0402537729;0;SAHAZ;
SAHIP;;Hippodrome des Brûlins;49.3044160609;1.018544254525;1;;
32776;SAHIP1;Hippodrome des Brûlins;49.3048085018;1.0186888741;0;SAHIP;
32775;SAHIP2;Hippodrome des Brûlins;49.3046834987;1.0187607851;0;SAHIP;
33409;SAHIP3;Hippodrome des Brûlins;49.3042343762;1.0185683453;0;SAHIP;
33410;SAHIP4;Hippodrome des Brûlins;49.3039378669;1.0181590136;0;SAHIP;
32011;SAHOP;Hôpital Intercommunal;49.3040814003;1.0418878497;0;;
SAHUR;;Eglise de Sahurs;49.35744217045;0.9613199255;1;;
11988;SAHUR0;Eglise de Sahurs;49.3574916504;0.9613254768;0;SAHUR;
12011;SAHUR1;Eglise de Sahurs;49.3573926905;0.9613143742;0;SAHUR;
SAJEB;;J.E. Blanche;49.27839750795;1.04025511085;1;;
33050;SAJEB1;J.E. Blanche;49.2777388967;1.0404227942;0;SAJEB;
32675;SAJEB2;J.E. Blanche;49.2790561192;1.0400874275;0;SAJEB;
SAJUL;;Jules Verne;49.27122632975;1.0468486983;1;;
32681;SAJUL1;Jules Verne;49.2712477547;1.0467520386;0;SAJUL;
32680;SAJUL2;Jules Verne;49.2712049048;1.046945358;0;SAJUL;
SAKHA;;Andreï Sakharov;49.47520580895;1.09258112485;1;;
11822;SAKHA0;Andreï Sakharov;49.4750744429;1.0924740273;0;SAKHA;
11827;SAKHA1;Andreï Sakharov;49.475337175;1.0926882224;0;SAKHA;
SALAN;;Bois Landry;49.30224942755;1.02582380735;1;;
31091;SALAN1;Bois Landry;49.3022989071;1.0258294148;0;SALAN;
31092;SALAN2;Bois Landry;49.302199948;1.0258181999;0;SALAN;
SALEC;;Lecène;49.3030169612;1.0220599923;1;;
35081;SALEC1;Lecène;49.3029825155;1.0217860679;0;SALEC;
35082;SALEC2;Lecène;49.3030514069;1.0223339167;0;SALEC;
SALIE;;Liéroult;49.26513460185;1.0514912782;1;;
33123;SALIE1;Liéroult;49.2650801159;1.0514377199;0;SALIE;
32633;SALIE2;Liéroult;49.2651890878;1.0515448365;0;SALIE;1
SAMAI;;Mairie de Saint-Pierre;49.2765989395;1.0413648008;1;;
32623;SAMAI1;Mairie de Saint-Pierre;49.2766147576;1.041165271;0;SAMAI;
32622;SAMAI2;Mairie de Saint-Pierre;49.2765831214;1.0415643306;0;SAMAI;
32669;SAMAY1;La Mayère;49.2783604839;1.0497597272;0;;
23002;SAMOU;La Motte du Moulin;49.3811408386;1.1550945724;0;;
SANOV;;Les Novales;49.3041083965;1.03689935385;1;;
31061;SANOV1;Les Novales;49.3041534584;1.0369119542;0;SANOV;
31062;SANOV2;Les Novales;49.3040633346;1.0368867535;0;SANOV;
SANSU;;Mare aux Sangsues;49.38848530695;1.0599771604;1;;
12251;SANSU1;Mare aux Sangsues;49.3884232947;1.0597423665;0;SANSU;
12252;SANSU2;Mare aux Sangsues;49.3885473192;1.0602119543;0;SANSU;
SANTE;;Campus Santé;49.4379397182;1.110696136;1;;
13357;SANTE1;Campus Santé;49.4379686023;1.1109963689;0;SANTE;
13358;SANTE2;Campus Santé;49.4379108341;1.1103959031;0;SANTE;
SAPAI;;Docteur Pain;49.29707345915;1.0065705307;1;;
31151;SAPAI1;Docteur Pain;49.2969547834;1.0064018687;0;SAPAI;
31152;SAPAI2;Docteur Pain;49.2971921349;1.0067391927;0;SAPAI;
SAPOI;;Pointe à Jojo;49.2994031822;1.00812029505;1;;
31141;SAPOI1;Pointe à Jojo;49.2994886242;1.0080262034;0;SAPOI;
31142;SAPOI2;Pointe à Jojo;49.2993177402;1.0082143867;0;SAPOI;
SAPON;;Pont Pasteur;49.30124350725;1.022572529;1;;
31101;SAPON1;Pont Pasteur;49.3013003919;1.0224336757;0;SAPON;
31102;SAPON2;Pont Pasteur;49.3011866226;1.0227113823;0;SAPON;
SAPVE;;Pointe Verte;49.29715573115;1.01677780205;1;;
32071;SAPVE1;Pointe Verte;49.2971859133;1.0167647906;0;SAPVE;
32072;SAPVE2;Pointe Verte;49.297125549;1.0167908135;0;SAPVE;
35142;SAQUE2;Quevauviller;49.2986305866;1.0051906467;0;;
SAREM;;Saint-Rémy;49.2970792891;1.01932937205;1;;
32061;SAREM1;Saint-Rémy;49.2971153422;1.0193396103;0;SAREM;
32062;SAREM2;Saint-Rémy;49.297043236;1.0193191338;0;SAREM;
SAREN;;René Héroux;49.2972942452;1.0123213731;1;;
32777;SAREN1;René Héroux;49.2973516482;1.0122305912;0;SAREN;
32778;SAREN2;René Héroux;49.2972368422;1.012412155;0;SAREN;
35112;SAROC2;Les Roches;49.3038370001;1.0063610511;0;;
SAROU;;Route de Louviers;49.26856830345;1.04574825385;1;;
32691;SAROU1;Route de Louviers;49.2686381006;1.0455542667;0;SAROU;
32690;SAROU2;Route de Louviers;49.2684985063;1.045942241;0;SAROU;
35121;SARUE1;Rue de Seine;49.3045168689;1.0014332727;0;;
SASAM;;Marie Samson;49.2756232275;1.0454611995;1;;
32674;SASAM1;Marie Samson;49.2756372925;1.0455157778;0;SASAM;
32673;SASAM2;Marie Samson;49.2756091625;1.0454066212;0;SASAM;
10302;SASEL;Parc Sellonis;49.3640213353;1.1638251355;0;;
32663;SATHU1;Thuilliers;49.2897810537;1.0464378902;0;;
13037;SAUVA1;Stade M. Sauvage;49.4902493033;1.045645203;0;;1
11489;SAVAL0;Ecole Savale;49.4457108099;1.1480248609;0;;
SAVER;;Verlaine;49.2627604524;1.06225959225;1;;
32686;SAVER1;Verlaine;49.2627417576;1.0621914085;0;SAVER;
33214;SAVER2;Verlaine;49.2627791472;1.062327776;0;SAVER;
10026;SAYMA;Route d'Ymare;49.3606518269;1.161027295;0;;
SAZIL;;ZI L'Oison;49.2900232202;1.04014037335;1;;
32634;SAZIL1;ZI L'Oison;49.29009919;1.0409351892;0;SAZIL;
32697;SAZIL2;ZI L'Oison;49.2899472504;1.0393455575;0;SAZIL;
SBEUF;;Sente aux Boeufs;49.46534143335;1.1536545098;1;;
11493;SBEUF0;Sente aux Boeufs;49.4653953897;1.1536601548;0;SBEUF;
11494;SBEUF1;Sente aux Boeufs;49.465287477;1.1536488648;0;SBEUF;
SBMAI;;Mairie de Saint-Aubin;49.2989388749;1.011537059;1;;
33099;SBMAI1;Mairie de Saint-Aubin;49.2992053027;1.0116607096;0;SBMAI;
33100;SBMAI2;Mairie de Saint-Aubin;49.2986724471;1.0114134084;0;SBMAI;
SBRIQ;;Briqueterie;49.4416795363;1.18433143545;1;;
11497;SBRIQ0;Briqueterie;49.4416324537;1.1841051738;0;SBRIQ;
11498;SBRIQ1;Briqueterie;49.4417266189;1.1845576971;0;SBRIQ;
11499;SCHWE0;Schweitzer;49.4618251841;1.0565887366;0;;
SEINE;;Lycée Val de Seine;49.3990406322667;1.03771598216667;1;;
11504;SEINE0;Lycée Val de Seine;49.3992539469;1.0375020806;0;SEINE;1
11505;SEINE1;Lycée Val de Seine;49.3991201756;1.037594089;0;SEINE;1
12566;SEINE3;Lycée Val de Seine;49.3987477743;1.0380517769;0;SEINE;
11507;SEMAR1;Sémard;49.416363079;1.0758325263;0;;1
SEMBA;;Lycée Marcel Sembat;49.41371827875;1.08453813235;1;;
11508;SEMBA0;Lycée Marcel Sembat;49.4136773596;1.0844909378;0;SEMBA;
11509;SEMBA1;Lycée Marcel Sembat;49.4137591979;1.0845853269;0;SEMBA;
SEVER;;Place Saint-Sever;49.43051644305;1.086083556;1;;
11512;SEVER0;Place Saint-Sever;49.4305473783;1.0860345909;0;SEVER;1
11513;SEVER1;Place Saint-Sever;49.4304855078;1.0861325211;0;SEVER;1
SGRES;;Sente des Grès;49.41871539985;1.1175630127;1;;
11516;SGRES0;Sente des Grès;49.4188483845;1.1173877113;0;SGRES;
11517;SGRES1;Sente des Grès;49.4185824152;1.1177383141;0;SGRES;
SIAMO;;Siamoisiers;49.46795961885;1.1871419889;1;;
11716;SIAMO0;Siamoisiers;49.4681380738;1.1873680037;0;SIAMO;
12519;SIAMO1;Siamoisiers;49.4677811639;1.1869159741;0;SIAMO;
SIGNA;;Parc de Loisirs Signa;49.47914180335;1.0232449141;1;;
12890;SIGNA1;Parc de Loisirs Signa;49.4791185998;1.0231765718;0;SIGNA;
13102;SIGNA3;Parc de Loisirs Signa;49.4791650069;1.0233132564;0;SIGNA;
SILO;;Le Silo;49.3856862708;1.2080281392;1;;
12321;SILO0;Le Silo;49.3855032018;1.2082656911;0;SILO;
12333;SILO1;Le Silo;49.3858693398;1.2077905873;0;SILO;
SIMEO;;Chapelle Saint-Siméon;49.46088495795;1.05138994845;1;;
11520;SIMEO0;Chapelle Saint-Siméon;49.4604323757;1.0517032328;0;SIMEO;1
11521;SIMEO1;Chapelle Saint-Siméon;49.4613375402;1.0510766641;0;SIMEO;1
SIMON;;Simone de Beauvoir;49.4261184354;1.0969091571;1;;
12550;SIMON1;Simone de Beauvoir;49.4260236026;1.0968604482;0;SIMON;1
12553;SIMON2;Simone de Beauvoir;49.4262132682;1.096957866;0;SIMON;1
23149;SJBEA;Pont de Beaulieu;49.452546962;1.2232149104;0;;
22991;SJBEL;Bellevue;49.4499856005;1.200011333;0;;
22992;SJCHA;Quévreville Le Château;49.4636427156;1.2040635258;0;;
SJMAI;;Mairie de Saint-Jacques;49.44061699265;1.20336483355;1;;
11526;SJMAI0;Mairie de Saint-Jacques;49.4405709612;1.2036045762;0;SJMAI;
11527;SJMAI1;Mairie de Saint-Jacques;49.4406630241;1.2031250909;0;SJMAI;
10951;SJQUE;Quévreville La Chapelle;49.4578689091;1.2091249502;0;;
SLMAI;;Mairie de Saint-Léger;49.43219004;1.15667905085;1;;
11530;SLMAI0;Mairie de Saint-Léger;49.4321397634;1.1565906743;0;SLMAI;
11531;SLMAI1;Mairie de Saint-Léger;49.4322403166;1.1567674274;0;SLMAI;
SLOGN;;Sologne;49.3703561701;1.105141692;1;;
11532;SLOGN0;Sologne;49.3701091807;1.105259406;0;SLOGN;1
12612;SLOGN1;Sologne;49.3706031595;1.105023978;0;SLOGN;
22954;SMABB1;Abbaye de Saint-Martin-de-Boscherville;49.4445905333;0.963244437;0;;
SMAIR;;Mairie de Saint-Etienne;49.3797669283;1.1071913869;1;;
11536;SMAIR0;Mairie de Saint-Etienne;49.3794697372;1.1066824885;0;SMAIR;1
11537;SMAIR1;Mairie de Saint-Etienne;49.3800641194;1.1077002853;0;SMAIR;
24042;SMCAR;La Carrière;49.4530545306;0.961763406;0;;
SMCEN;;Centre de Saint-Martin-de-Boscherville;49.4491179695;0.9671466829;1;;
22605;SMCEN1;Centre de Saint-Martin-de-Boscherville;49.4493006259;0.9666181727;0;SMCEN;
22604;SMCEN2;Centre de Saint-Martin-de-Boscherville;49.4489353131;0.9676751931;0;SMCEN;
SMGEN;;Le Genetey;49.4462536162;0.98518398395;1;;
22977;SMGEN1;Le Genetey;49.4462433118;0.9854667214;0;SMGEN;
12686;SMGEN2;Le Genetey;49.4462639206;0.9849012465;0;SMGEN;
22476;SMHAM;Hameau du Genetey;49.4346893469;0.9742549527;0;;
22636;SMROU;Roumardière;49.4485830094;0.9675054765;0;;
SMTER;;Terre du Mesnil;49.45730345715;0.9593615374;1;;
22601;SMTER1;Terre du Mesnil;49.4575182177;0.9592868519;0;SMTER;
22602;SMTER2;Terre du Mesnil;49.4570886966;0.9594362229;0;SMTER;
22441;SMTIL;Résidence des Tilleuls;49.4391510948;0.9605246612;0;;
38182;SODEV1;Les Devises;49.3183520397;1.1159393374;0;;
38172;SORAQ1;La Raquette;49.3179471179;1.1238655148;0;;
33330;SOSIB;Sibélius;49.3238680146;1.1145436035;0;;
SOTTE;;Hôtel de Ville de Sotteville;49.4141220259714;1.09020723834286;1;;
13181;HDVS1;Hôtel de Ville de Sotteville;49.4143950193;1.0904495629;0;SOTTE;
13182;HDVS2;Hôtel de Ville de Sotteville;49.414102186;1.0899334284;0;SOTTE;
13183;HDVS3;Hôtel de Ville de Sotteville;49.413932102;1.089992645;0;SOTTE;
13184;HDVS4;Hôtel de Ville de Sotteville;49.4145345321;1.0909087558;0;SOTTE;
13185;HDVS5;Hôtel de Ville de Sotteville;49.4136536086;1.0897769517;0;SOTTE;
11542;SOTTE0;Hôtel de Ville de Sotteville;49.4141316971;1.0901805682;0;SOTTE;1
11543;SOTTE1;Hôtel de Ville de Sotteville;49.4141050367;1.0902087564;0;SOTTE;1
SOUEF;;Lesouef;49.5231895869;1.0346365827;1;;
11544;SOUEF0;Lesouef;49.5228741457;1.0345411188;0;SOUEF;1
11545;SOUEF1;Lesouef;49.5235050281;1.0347320466;0;SOUEF;1
SOUVE;;Cour Souveraine;49.47495675885;1.1648880559;1;;
11548;SOUVE0;Cour Souveraine;49.4746552091;1.1647101401;0;SOUVE;
11549;SOUVE1;Cour Souveraine;49.4752583086;1.1650659717;0;SOUVE;
SOVAL;;Val Renoux;49.3176864378;1.10311141735;1;;
38192;SOVAL1;Val Renoux;49.3177700099;1.10293761;0;SOVAL;
38191;SOVAL2;Val Renoux;49.3176028657;1.1032852247;0;SOVAL;
22445;SP731;731 Route du Val;49.5107110146;0.9312829132;0;;
22449;SP756;756 Route des Broches;49.5139042028;0.9239378494;0;;
SPAUL;;Chapelle Saint-Paul;49.4761991309;1.05364428155;1;;
11550;SPAUL0;Chapelle Saint-Paul;49.4761495144;1.0536248452;0;SPAUL;
11551;SPAUL1;Chapelle Saint-Paul;49.4762487474;1.0536637179;0;SPAUL;
SPAUS;;Austreberthe;49.51158591305;0.9150961812;1;;
22417;SPAUS1;Austreberthe;49.5124591206;0.9156306764;0;SPAUS;
22416;SPAUS2;Austreberthe;49.5107127055;0.914561686;0;SPAUS;
SPBAS;;Le Bas Aulnay RD143;49.4978391077;0.89638178655;1;;
22413;SPBAS1;Le Bas Aulnay RD143;49.4978224636;0.8964925988;0;SPBAS;
22414;SPBAS2;Le Bas Aulnay RD143;49.4978557518;0.8962709743;0;SPBAS;
SPCHA;;Le Paulu - Chapelle;49.51540612345;0.9198674595;1;;
22418;SPCHA1;Le Paulu - Chapelle;49.5154122334;0.9200052665;0;SPCHA;
